M,N,K,Alpha,Beta,Transpose A,Transpose B,A Type,B Type,C Type,D Type,Batch Count,Iterations,,Subworkload,Unique Name,GEMM Performance (TFLOPs),Kernel Time (us),id
440,320,3072,1,0,N,T,bf16_r,bf16_r,bf16_r,bf16_r,1,81438,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T1114,84.4815,10.2398,440_320_3072_1_N_T
4200,3072,1536,1,0,N,N,bf16_r,bf16_r,bf16_r,bf16_r,1,28087,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T1114,1158.975,34.1993,4200_3072_1536_1_N_N
24,3072,256,1,1,N,N,bf16_r,bf16_r,bf16_r,bf16_r,1,100000,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T1115,4.5715,8.2575,24_3072_256_1_N_N
105,32,491520,1,0,N,T,bf16_r,bf16_r,bf16_r,bf16_r,1,10026,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T1115,39.7009,83.1975,105_32_491520_1_N_T
256,3072,440,1,0,N,N,bf16_r,bf16_r,bf16_r,bf16_r,1,135728,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T1115,89.7396,7.7119,256_3072_440_1_N_N
256,4200,3072,1,0,N,T,bf16_r,bf16_r,bf16_r,bf16_r,1,67888,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T1116,537.8526,12.2822,256_4200_3072_1_N_T
316,3072,256,1,0,N,N,bf16_r,bf16_r,bf16_r,bf16_r,1,57762,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T1116,34.5647,14.3796,316_3072_256_1_N_N
5120,3072,768,1,0,N,N,bf16_r,bf16_r,bf16_r,bf16_r,1,45169,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T1116,1132.627,21.3302,5120_3072_768_1_N_N
888,320,3072,1,0,N,T,bf16_r,bf16_r,bf16_r,bf16_r,1,67851,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T1117,142.1092,12.2855,888_320_3072_1_N_T
4200,3072,256,1,1,T,N,bf16_r,bf16_r,bf16_r,bf16_r,1,52795,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T1117,419.4618,15.7488,4200_3072_256_1_T_N
5120,768,3072,1,0,N,T,bf16_r,bf16_r,bf16_r,bf16_r,1,40739,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T1117,1106.808,21.8278,5120_768_3072_1_N_T
768,3072,256,1,0,N,N,bf16_r,bf16_r,bf16_r,bf16_r,1,135699,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T1118,196.6964,6.1412,768_3072_256_1_N_N
1219,491520,57,1,0,N,N,bf16_r,bf16_r,bf16_r,bf16_r,1,900,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T1118,73.4215,930.3073,1219_491520_57_1_N_N
2048,768,3072,1,0,N,T,bf16_r,bf16_r,bf16_r,bf16_r,1,67882,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T1118,786.7965,12.2823,2048_768_3072_1_N_T
256,3072,316,1,0,N,N,bf16_r,bf16_r,bf16_r,bf16_r,1,81444,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T1119,48.5607,10.2351,256_3072_316_1_N_N
1219,208,491520,1,0,N,T,bf16_r,bf16_r,bf16_r,bf16_r,1,417,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T1119,123.8475,2012.57,1219_208_491520_1_N_T
4480,3072,768,1,0,N,N,bf16_r,bf16_r,bf16_r,bf16_r,1,50898,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T1119,1146.997,18.4301,4480_3072_768_1_N_N
256,888,3072,1,0,N,T,bf16_r,bf16_r,bf16_r,bf16_r,1,100000,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T112,170.4113,8.1961,256_888_3072_1_N_T
316,3072,160,1,0,N,N,bf16_r,bf16_r,bf16_r,bf16_r,1,67866,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T112,25.287,12.2846,316_3072_160_1_N_N
768,3072,4480,1,0,T,N,bf16_r,bf16_r,bf16_r,bf16_r,1,50903,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T112,1216.604,17.3757,768_3072_4480_1_T_N
256,48760,3072,1,0,N,T,bf16_r,bf16_r,bf16_r,bf16_r,1,13037,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T1120,880.9916,87.0529,256_48760_3072_1_N_T
768,256,3072,1,0,N,T,bf16_r,bf16_r,bf16_r,bf16_r,1,100000,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T1120,147.3532,8.1977,768_256_3072_1_N_T
1536,3072,4200,1,0,T,N,bf16_r,bf16_r,bf16_r,bf16_r,1,31900,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T1120,1292.247,30.6723,1536_3072_4200_1_T_N
128,3072,24,1,0,T,N,bf16_r,bf16_r,bf16_r,bf16_r,1,147173,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T1121,3.0902,6.1079,128_3072_24_1_T_N
256,3072,48760,1,0,N,N,bf16_r,bf16_r,bf16_r,bf16_r,1,11304,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T1121,945.6678,81.0991,256_3072_48760_1_N_N
316,3072,256,1,1,N,N,bf16_r,bf16_r,bf16_r,bf16_r,1,57952,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T1121,34.5089,14.4028,316_3072_256_1_N_N
256,3072,4200,1,0,N,N,bf16_r,bf16_r,bf16_r,bf16_r,1,50882,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T1122,403.0048,16.3919,256_3072_4200_1_N_N
4480,768,3072,1,0,N,T,bf16_r,bf16_r,bf16_r,bf16_r,1,50689,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T1122,1146.237,18.4423,4480_768_3072_1_N_T
48760,1536,3072,1,0,N,T,bf16_r,bf16_r,bf16_r,bf16_r,1,2655,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T1122,1403.581,327.845,48760_1536_3072_1_N_T
40,160,105,1,0,N,N,bf16_r,bf16_r,bf16_r,bf16_r,3072,5,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T1123,-1,-1,40_160_105_3072_N_N
888,160,3072,1,0,N,T,bf16_r,bf16_r,bf16_r,bf16_r,1,100000,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T1123,106.5067,8.1961,888_160_3072_1_N_T
2048,3072,4480,1,0,T,N,bf16_r,bf16_r,bf16_r,bf16_r,1,23199,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T1123,1358.823,41.4855,2048_3072_4480_1_T_N
160,3072,316,1,0,T,N,bf16_r,bf16_r,bf16_r,bf16_r,1,63680,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T1124,25.2712,12.2923,160_3072_316_1_T_N
6400,3072,256,1,0,T,N,bf16_r,bf16_r,bf16_r,bf16_r,1,50909,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T1124,613.5966,16.4054,6400_3072_256_1_T_N
32,491520,105,1,0,T,N,bf16_r,bf16_r,bf16_r,bf16_r,1,8385,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T1125,33.2333,99.3888,32_491520_105_1_T_N
48760,3072,256,1,1,T,N,bf16_r,bf16_r,bf16_r,bf16_r,1,7367,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T1125,626.179,122.4775,48760_3072_256_1_T_N
208,491520,1219,1,0,T,N,bf16_r,bf16_r,bf16_r,bf16_r,1,361,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T1126,107.9352,2309.272,208_491520_1219_1_T_N
1219,491520,208,1,0,N,N,bf16_r,bf16_r,bf16_r,bf16_r,1,350,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T1126,104.409,2387.264,1219_491520_208_1_N_N
440,3072,128,1,0,N,N,bf16_r,bf16_r,bf16_r,bf16_r,1,135637,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T1127,56.3193,6.1441,440_3072_128_1_N_N
2048,3072,1024,1,0,N,N,bf16_r,bf16_r,bf16_r,bf16_r,1,67850,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T1127,1046.817,12.3086,2048_3072_1024_1_N_N
24,3072,320,1,0,N,N,bf16_r,bf16_r,bf16_r,bf16_r,1,136219,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T1128,7.6343,6.1808,24_3072_320_1_N_N
2048,3072,1024,1,0,T,N,bf16_r,bf16_r,bf16_r,bf16_r,1,67890,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T1128,1035.966,12.4376,2048_3072_1024_1_T_N
40,160,105,1,0,N,T,bf16_r,bf16_r,bf16_r,bf16_r,3072,5,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T1129,-1,-1,40_160_105_3072_N_T
768,3072,2048,1,0,N,N,bf16_r,bf16_r,bf16_r,bf16_r,1,79639,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T1129,943.4991,10.2424,768_3072_2048_1_N_N
256,316,3072,1,0,N,T,bf16_r,bf16_r,bf16_r,bf16_r,1,58631,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T113,35.6523,13.9409,256_316_3072_1_N_T
888,3072,320,1,0,N,N,bf16_r,bf16_r,bf16_r,bf16_r,1,100000,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T113,226.6992,7.7013,888_3072_320_1_N_N
2048,3072,768,1,0,T,N,bf16_r,bf16_r,bf16_r,bf16_r,1,79617,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T113,893.4134,10.8166,2048_3072_768_1_T_N
256,3072,6400,1,0,N,N,bf16_r,bf16_r,bf16_r,bf16_r,1,50856,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T1130,614.6418,16.3776,256_3072_6400_1_N_N
2048,3072,768,1,0,N,N,bf16_r,bf16_r,bf16_r,bf16_r,1,80151,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T1130,943.1706,10.246,2048_3072_768_1_N_N
40,1219,160,1,0,N,N,bf16_r,bf16_r,bf16_r,bf16_r,3072,3487,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T1131,192.0086,249.64,40_1219_160_3072_N_N
4480,3072,2048,1,0,N,N,bf16_r,bf16_r,bf16_r,bf16_r,1,23908,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T1131,1378.433,40.8953,4480_3072_2048_1_N_N
256,3072,888,1,0,T,N,bf16_r,bf16_r,bf16_r,bf16_r,1,135377,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T1132,226.1056,6.1772,256_3072_888_1_T_N
1219,160,40,1,0,T,N,bf16_r,bf16_r,bf16_r,bf16_r,3072,5,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T1132,-1,-1,1219_160_40_3072_T_N
128,3072,440,1,0,T,N,bf16_r,bf16_r,bf16_r,bf16_r,1,135711,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T1133,56.3474,6.141,128_3072_440_1_T_N
1024,3072,2048,1,0,T,N,bf16_r,bf16_r,bf16_r,bf16_r,1,67890,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T1133,1048.054,12.2941,1024_3072_2048_1_T_N
768,3072,4480,1,0,N,N,bf16_r,bf16_r,bf16_r,bf16_r,1,50922,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T1134,1219.299,17.3373,768_3072_4480_1_N_N
768,4480,3072,1,0,N,T,bf16_r,bf16_r,bf16_r,bf16_r,1,50913,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T1134,1146.967,18.4306,768_4480_3072_1_N_T
320,3072,440,1,1,T,N,bf16_r,bf16_r,bf16_r,bf16_r,1,100000,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T1135,105.6494,8.1882,320_3072_440_1_T_N
256,3072,768,1,0,T,N,bf16_r,bf16_r,bf16_r,bf16_r,1,135606,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T1136,196.5917,6.1445,256_3072_768_1_T_N
24,256,3072,1,0,N,T,bf16_r,bf16_r,bf16_r,bf16_r,1,81320,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T1137,3.6757,10.2697,24_256_3072_1_N_T
24,320,3072,1,0,N,T,bf16_r,bf16_r,bf16_r,bf16_r,1,81374,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T1138,4.5942,10.2708,24_320_3072_1_N_T
768,2048,3072,1,0,N,T,bf16_r,bf16_r,bf16_r,bf16_r,1,71890,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T1139,851.1414,11.3538,768_2048_3072_1_N_T
24,3072,128,1,0,N,N,bf16_r,bf16_r,bf16_r,bf16_r,1,100000,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T114,2.1978,8.5877,24_3072_128_1_N_N
24,3072,320,1,0,N,N,bf16_r,bf16_r,bf16_r,bf16_r,1,136892,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T114,7.7676,6.0747,24_3072_320_1_N_N
440,3072,256,1,1,N,N,bf16_r,bf16_r,bf16_r,bf16_r,1,100000,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T114,84.5227,8.1879,440_3072_256_1_N_N
256,6400,3072,1,0,N,T,bf16_r,bf16_r,bf16_r,bf16_r,1,67181,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T1140,818.5316,12.298,256_6400_3072_1_N_T
160,3072,888,1,0,T,N,bf16_r,bf16_r,bf16_r,bf16_r,1,135568,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T1141,109.8512,7.9466,160_3072_888_1_T_N
256,3072,24,1,0,T,N,bf16_r,bf16_r,bf16_r,bf16_r,1,135719,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T1142,6.1494,6.1386,256_3072_24_1_T_N
48760,3072,1536,1,0,N,N,bf16_r,bf16_r,bf16_r,bf16_r,1,2563,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T1143,1356.025,339.3427,48760_3072_1536_1_N_N
440,128,3072,1,0,N,T,bf16_r,bf16_r,bf16_r,bf16_r,1,100000,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T1144,42.2093,8.198,440_128_3072_1_N_T
24,3072,256,1,0,T,N,bf16_r,bf16_r,bf16_r,bf16_r,1,142386,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T1145,6.4984,5.8089,24_3072_256_1_T_N
256,3072,888,1,0,N,N,bf16_r,bf16_r,bf16_r,bf16_r,1,135533,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T1146,227.0054,6.1527,256_3072_888_1_N_N
768,3072,5120,1,0,T,N,bf16_r,bf16_r,bf16_r,bf16_r,1,47881,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T1147,1186.783,20.3569,768_3072_5120_1_T_N
256,3072,440,1,0,T,N,bf16_r,bf16_r,bf16_r,bf16_r,1,135698,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T1148,112.6926,6.1411,256_3072_440_1_T_N
40,160,1219,1,0,N,T,bf16_r,bf16_r,bf16_r,bf16_r,3072,5,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T1149,-1,-1,40_160_1219_3072_N_T
316,160,3072,1,0,N,T,bf16_r,bf16_r,bf16_r,bf16_r,1,58173,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T115,21.6747,14.3319,316_160_3072_1_N_T
440,3072,256,1,0,N,N,bf16_r,bf16_r,bf16_r,bf16_r,1,135479,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T115,112.5207,6.1505,440_3072_256_1_N_N
3840,3072,2048,1,1,T,N,bf16_r,bf16_r,bf16_r,bf16_r,1,22615,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T115,1161.164,41.612,3840_3072_2048_1_T_N
1536,3072,48760,1,0,T,N,bf16_r,bf16_r,bf16_r,bf16_r,1,2405,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T1150,1295.092,355.3083,1536_3072_48760_1_T_N
4480,3072,768,1,0,T,N,bf16_r,bf16_r,bf16_r,bf16_r,1,50893,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T1151,1146.92,18.4314,4480_3072_768_1_T_N
316,3072,256,1,0,T,N,bf16_r,bf16_r,bf16_r,bf16_r,1,81446,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T1152,48.5606,10.2352,316_3072_256_1_T_N
888,3072,256,1,0,N,N,bf16_r,bf16_r,bf16_r,bf16_r,1,135207,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T1153,227.1586,6.1486,888_3072_256_1_N_N
1219,57,491520,1,0,N,T,bf16_r,bf16_r,bf16_r,bf16_r,1,1455,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T1154,119.2019,573.0157,1219_57_491520_1_N_T
4200,1536,3072,1,0,N,T,bf16_r,bf16_r,bf16_r,bf16_r,1,29098,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T1155,1204.44,32.9084,4200_1536_3072_1_N_T
320,3072,316,1,1,T,N,bf16_r,bf16_r,bf16_r,bf16_r,1,67869,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T1156,50.5027,12.3019,320_3072_316_1_T_N
320,3072,888,1,1,T,N,bf16_r,bf16_r,bf16_r,bf16_r,1,100000,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T1157,213.0141,8.1961,320_3072_888_1_T_N
320,3072,24,1,1,T,N,bf16_r,bf16_r,bf16_r,bf16_r,1,135568,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T1158,7.6763,6.147,320_3072_24_1_T_N
4480,2048,3072,1,0,N,T,bf16_r,bf16_r,bf16_r,bf16_r,1,23260,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T1159,1356.671,41.5513,4480_2048_3072_1_N_T
24,128,3072,1,0,N,T,bf16_r,bf16_r,bf16_r,bf16_r,1,81344,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T116,1.8422,10.2453,24_128_3072_1_N_T
64,491520,1224,1,0,T,N,bf16_r,bf16_r,bf16_r,bf16_r,1,3972,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T116,363.984,211.5681,64_491520_1224_1_T_N
256,440,3072,1,0,N,T,bf16_r,bf16_r,bf16_r,bf16_r,1,100000,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T116,84.4376,8.1961,256_440_3072_1_N_T
440,3072,256,1,0,T,N,bf16_r,bf16_r,bf16_r,bf16_r,1,135759,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T1160,112.751,6.138,440_3072_256_1_T_N
3840,3072,2048,1,0,T,N,bf16_r,bf16_r,bf16_r,bf16_r,1,25452,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T1161,1293.939,37.3421,3840_3072_2048_1_T_N
1024,2048,3072,1,0,N,T,bf16_r,bf16_r,bf16_r,bf16_r,1,67881,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T1162,1011.043,12.7442,1024_2048_3072_1_N_T
1024,3072,2048,1,0,N,N,bf16_r,bf16_r,bf16_r,bf16_r,1,67867,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T1163,1048.052,12.2941,1024_3072_2048_1_N_N
160,1219,40,1,0,T,N,bf16_r,bf16_r,bf16_r,bf16_r,3072,2127,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T117,122.3495,391.7712,160_1219_40_3072_T_N
440,3072,320,1,0,N,N,bf16_r,bf16_r,bf16_r,bf16_r,1,135568,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T117,140.7242,6.1473,440_3072_320_1_N_N
888,3072,160,1,0,N,N,bf16_r,bf16_r,bf16_r,bf16_r,1,122102,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T117,142.0102,6.147,888_3072_160_1_N_N
112,491520,128,1,0,N,N,bf16_r,bf16_r,bf16_r,bf16_r,1,21074,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T118,346.7273,40.6454,112_491520_128_1_N_N
320,3072,24,1,0,T,N,bf16_r,bf16_r,bf16_r,bf16_r,1,135359,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T118,7.5275,6.2685,320_3072_24_1_T_N
440,256,3072,1,0,N,T,bf16_r,bf16_r,bf16_r,bf16_r,1,100000,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T118,83.8839,8.2502,440_256_3072_1_N_T
105,121,491520,1,0,N,T,bf16_r,bf16_r,bf16_r,bf16_r,1,7524,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T119,112.7014,110.8196,105_121_491520_1_N_T
128,491520,112,1,0,T,N,bf16_r,bf16_r,bf16_r,bf16_r,1,21083,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T119,331.5968,42.5,128_491520_112_1_T_N
316,256,3072,1,0,N,T,bf16_r,bf16_r,bf16_r,bf16_r,1,54764,GEMM Performance (TFLOPs),WRT5-T11,WRT5-T119,32.4587,15.3125,316_256_3072_1_N_T
1880,3072,512,1,1,N,N,bf16_r,bf16_r,bf16_r,bf16_r,1,67894,GEMM Performance (TFLOPs),WRT5-T12,WRT5-T120,476.6877,12.4064,1880_3072_512_1_N_N
1880,512,3072,1,0,N,T,bf16_r,bf16_r,bf16_r,bf16_r,1,81428,GEMM Performance (TFLOPs),WRT5-T12,WRT5-T121,577.5375,10.24,1880_512_3072_1_N_T
512,3072,160,1,0,N,N,bf16_r,bf16_r,bf16_r,bf16_r,1,135697,GEMM Performance (TFLOPs),WRT5-T12,WRT5-T1210,81.9568,6.1412,512_3072_160_1_N_N
32,512,3072,1,0,N,T,bf16_r,bf16_r,bf16_r,bf16_r,1,81271,GEMM Performance (TFLOPs),WRT5-T12,WRT5-T1211,9.8,10.2717,32_512_3072_1_N_T
2048,160,3072,1,0,N,T,bf16_r,bf16_r,bf16_r,bf16_r,1,100000,GEMM Performance (TFLOPs),WRT5-T12,WRT5-T1212,244.8887,8.2211,2048_160_3072_1_N_T
512,3072,1880,1,0,T,N,bf16_r,bf16_r,bf16_r,bf16_r,1,81411,GEMM Performance (TFLOPs),WRT5-T12,WRT5-T1213,577.1254,10.2473,512_3072_1880_1_T_N
2048,3072,160,1,0,N,N,bf16_r,bf16_r,bf16_r,bf16_r,1,100000,GEMM Performance (TFLOPs),WRT5-T12,WRT5-T1214,246.4686,8.1684,2048_3072_160_1_N_N
1880,3072,512,1,1,T,N,bf16_r,bf16_r,bf16_r,bf16_r,1,67877,GEMM Performance (TFLOPs),WRT5-T12,WRT5-T1215,481.4069,12.2848,1880_3072_512_1_T_N
512,3072,32,1,0,T,N,bf16_r,bf16_r,bf16_r,bf16_r,1,133732,GEMM Performance (TFLOPs),WRT5-T12,WRT5-T1216,16.2936,6.1781,512_3072_32_1_T_N
1880,2048,3072,1,0,N,T,bf16_r,bf16_r,bf16_r,bf16_r,1,44195,GEMM Performance (TFLOPs),WRT5-T12,WRT5-T1217,1096.689,21.5703,1880_2048_3072_1_N_T
2048,3072,1880,1,0,T,N,bf16_r,bf16_r,bf16_r,bf16_r,1,40749,GEMM Performance (TFLOPs),WRT5-T12,WRT5-T1218,1050.074,22.5278,2048_3072_1880_1_T_N
160,3072,512,1,0,T,N,bf16_r,bf16_r,bf16_r,bf16_r,1,135695,GEMM Performance (TFLOPs),WRT5-T12,WRT5-T1219,81.9575,6.1412,160_3072_512_1_T_N
512,3072,1880,1,0,N,N,bf16_r,bf16_r,bf16_r,bf16_r,1,100000,GEMM Performance (TFLOPs),WRT5-T12,WRT5-T122,721.5628,8.1961,512_3072_1880_1_N_N
1880,3072,2048,1,0,N,N,bf16_r,bf16_r,bf16_r,bf16_r,1,40721,GEMM Performance (TFLOPs),WRT5-T12,WRT5-T1220,1050.655,22.5154,1880_3072_2048_1_N_N
160,3072,2048,1,0,T,N,bf16_r,bf16_r,bf16_r,bf16_r,1,100000,GEMM Performance (TFLOPs),WRT5-T12,WRT5-T1221,245.8868,8.1878,160_3072_2048_1_T_N
512,3072,64,1,0,T,N,bf16_r,bf16_r,bf16_r,bf16_r,1,135736,GEMM Performance (TFLOPs),WRT5-T12,WRT5-T1222,33.2093,6.0624,512_3072_64_1_T_N
512,3072,72,1,0,T,N,bf16_r,bf16_r,bf16_r,bf16_r,1,135543,GEMM Performance (TFLOPs),WRT5-T12,WRT5-T1223,36.8413,6.1478,512_3072_72_1_T_N
